order_id,order_date,region,city,sales_rep,product,customer_type,billing_cycle,base_price_inr,discount_pct,monthly_revenue_inr,contract_value_inr
69804,2024-11-14,South,Bangalore,Neha,Dedicated Server Windows High,Blogger,Quarterly,9999,0.09,9099.64,27298.93
69805,2024-02-14,East,Delhi,Rahul,VPS Windows Premium,Blogger,Monthly,2440,0.08,2247.48,2247.48
69806,2024-07-01,East,Delhi,Neha,VPS Windows Premium,SME,Monthly,2440,0.07,2258.58,2258.58
69807,2024-05-03,East,Bangalore,Anita,VPS Linux Mid,Startup,Quarterly,899,0.13,779.16,2337.48
69808,2024-10-02,East,Kolkata,Anita,Shared Hosting Mid,Blogger,Monthly,202,0.27,147.83,147.83
69809,2024-07-10,North,Delhi,Rahul,VPS Linux Premium,Enterprise,Quarterly,1699,0.13,1480.02,4440.07
69810,2024-03-28,East,Mumbai,Rahul,Shared Hosting Premium,Startup,Monthly,299,0.24,227.47,227.47
69811,2024-01-25,North,Bangalore,Rahul,VPS Windows Premium,SME,Monthly,2440,0.27,1788.13,1788.13
69812,2024-06-24,North,Delhi,Suresh,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.25,3611.4,3611.4
69813,2024-02-25,North,Hyderabad,Priya,VPS Windows Basic,Enterprise,Monthly,1640,0.15,1388.21,1388.21
69814,2024-02-13,West,Delhi,Priya,Dedicated Server Linux High,Blogger,Quarterly,6799,0.12,5949.75,17849.25
69815,2024-10-21,South,Delhi,Anita,Dedicated Server Linux High,Startup,Monthly,6799,0.22,5311.59,5311.59
69816,2024-08-06,West,Bangalore,Amit,Dedicated Server Windows High,Enterprise,Annual,9999,0.1,9025.26,108303.11
69817,2024-04-10,North,Hyderabad,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.15,4072.21,4072.21
69818,2024-11-05,North,Hyderabad,Anita,Shared Hosting Entry,Enterprise,Monthly,104,0.27,75.77,75.77
69819,2024-03-14,North,Chennai,Priya,VPS Windows Mid,Blogger,Monthly,2099,0.24,1591.55,1591.55
69820,2024-07-31,North,Kolkata,Suresh,VPS Windows Mid,Startup,Monthly,2099,0.08,1941.36,1941.36
69821,2024-01-15,North,Delhi,Rahul,Dedicated Server Windows Mid,Blogger,Quarterly,7999,0.02,7815.72,23447.17
69822,2024-10-13,East,Delhi,Neha,Dedicated Server Windows High,SME,Monthly,9999,0.22,7823.88,7823.88
69823,2024-03-08,South,Chennai,Anita,Dedicated Server Windows High,Enterprise,Monthly,9999,0.17,8280.59,8280.59
69824,2024-06-16,West,Bangalore,Suresh,Dedicated Server Windows High,SME,Monthly,9999,0.04,9588.23,9588.23
69825,2024-08-31,West,Chennai,Suresh,Dedicated Server Windows Mid,Enterprise,Quarterly,7999,0.03,7719.87,23159.6
69826,2024-04-06,West,Mumbai,Anita,VPS Windows Premium,Startup,Monthly,2440,0.25,1828.04,1828.04
69827,2024-11-16,West,Delhi,Amit,Dedicated Server Windows Mid,SME,Monthly,7999,0.04,7694.26,7694.26
69828,2024-03-09,West,Mumbai,Rahul,Dedicated Server Windows High,Blogger,Monthly,9999,0.04,9569.44,9569.44
69829,2024-07-07,South,Chennai,Suresh,Dedicated Server Linux Mid,Enterprise,Monthly,4799,0.16,4033.87,4033.87
69830,2024-09-24,North,Mumbai,Rahul,VPS Windows Basic,Blogger,Quarterly,1640,0.29,1160.77,3482.32
69831,2024-10-07,East,Delhi,Neha,Shared Hosting Entry,Blogger,Monthly,104,0.26,76.66,76.66
69832,2024-06-20,East,Kolkata,Neha,Dedicated Server Linux High,Enterprise,Monthly,6799,0.07,6328.35,6328.35
69833,2024-07-21,South,Kolkata,Rahul,VPS Windows Premium,SME,Annual,2440,0.27,1791.74,21500.9
69834,2024-05-11,North,Bangalore,Amit,Shared Hosting Entry,Blogger,Quarterly,104,0.29,74.26,222.77
69835,2024-04-28,East,Delhi,Rahul,Shared Hosting Mid,SME,Monthly,202,0.19,163.35,163.35
69836,2024-07-07,South,Kolkata,Priya,VPS Windows Mid,Startup,Monthly,2099,0.22,1626.96,1626.96
69837,2024-01-24,West,Hyderabad,Amit,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.23,3691.4,3691.4
69838,2024-07-09,North,Hyderabad,Neha,VPS Linux Premium,Blogger,Monthly,1699,0.29,1211.29,1211.29
69839,2024-01-13,North,Mumbai,Neha,VPS Windows Mid,Blogger,Annual,2099,0.11,1871.37,22456.4
69840,2024-06-19,East,Mumbai,Neha,VPS Windows Premium,Startup,Monthly,2440,0.08,2247.39,2247.39
69841,2024-09-18,South,Delhi,Rahul,Dedicated Server Windows Mid,SME,Quarterly,7999,0.14,6875.73,20627.2
69842,2024-06-08,South,Hyderabad,Neha,Managed WordPress,SME,Monthly,499,0.06,468.19,468.19
69843,2024-06-11,South,Bangalore,Amit,VPS Windows Basic,Blogger,Monthly,1640,0.06,1534.21,1534.21
69844,2024-11-07,East,Delhi,Amit,VPS Windows Premium,Enterprise,Monthly,2440,0.24,1857.53,1857.53
69845,2024-09-19,West,Mumbai,Amit,VPS Linux Mid,SME,Quarterly,899,0.13,783.59,2350.76
69846,2024-06-09,East,Hyderabad,Suresh,Dedicated Server Linux Entry,Startup,Monthly,3299,0.09,3011.11,3011.11
69847,2024-01-16,South,Mumbai,Rahul,Dedicated Server Linux Mid,Blogger,Annual,4799,0.23,3708.54,44502.47
69848,2024-06-02,South,Bangalore,Anita,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.06,3094.03,3094.03
69849,2024-06-12,North,Mumbai,Amit,VPS Windows Premium,SME,Annual,2440,0.26,1804.95,21659.43
69850,2024-08-29,East,Mumbai,Rahul,Dedicated Server Linux High,Blogger,Monthly,6799,0.12,6016.97,6016.97
69851,2024-09-11,South,Delhi,Rahul,VPS Windows Premium,Startup,Quarterly,2440,0.14,2108.69,6326.07
69852,2024-03-11,South,Bangalore,Anita,Dedicated Server Linux Entry,Startup,Monthly,3299,0.03,3186.1,3186.1
69853,2024-01-07,North,Hyderabad,Amit,VPS Windows Premium,Blogger,Annual,2440,0.24,1854.88,22258.58
69854,2024-03-24,North,Chennai,Priya,Dedicated Server Linux High,Blogger,Monthly,6799,0.25,5113.01,5113.01
69855,2024-08-08,South,Chennai,Neha,VPS Windows Mid,Startup,Quarterly,2099,0.29,1500.27,4500.82
69856,2024-10-05,West,Delhi,Rahul,Dedicated Server Windows High,Startup,Monthly,9999,0.23,7711.53,7711.53
69857,2024-02-10,South,Bangalore,Rahul,Shared Hosting Mid,Blogger,Quarterly,202,0.23,156.51,469.52
69858,2024-10-01,West,Hyderabad,Rahul,VPS Linux Premium,Blogger,Annual,1699,0.05,1608.91,19306.87
69859,2024-04-07,West,Mumbai,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.1,1882.5,1882.5
69860,2024-08-03,East,Kolkata,Neha,Dedicated Server Windows High,Startup,Monthly,9999,0.04,9646.0,9646.0
69861,2024-07-03,West,Mumbai,Suresh,Shared Hosting Premium,Startup,Quarterly,299,0.26,219.87,659.61
69862,2024-10-13,South,Delhi,Priya,Dedicated Server Windows Mid,Startup,Monthly,7999,0.25,6024.39,6024.39
69863,2024-03-16,East,Hyderabad,Priya,Dedicated Server Linux High,SME,Monthly,6799,0.17,5639.14,5639.14
69864,2024-08-25,North,Delhi,Anita,Dedicated Server Linux Mid,SME,Monthly,4799,0.16,4013.34,4013.34
69865,2024-09-26,North,Mumbai,Priya,VPS Linux Premium,Startup,Monthly,1699,0.17,1403.31,1403.31
69866,2024-03-03,North,Bangalore,Amit,VPS Windows Mid,SME,Quarterly,2099,0.24,1598.62,4795.87
69867,2024-01-09,North,Delhi,Neha,Dedicated Server Windows Mid,Startup,Annual,7999,0.08,7335.59,88027.07
69868,2024-11-11,South,Hyderabad,Suresh,Shared Hosting Entry,Startup,Monthly,104,0.15,87.98,87.98
69869,2024-07-17,West,Bangalore,Priya,Dedicated Server Windows High,Startup,Annual,9999,0.2,7964.96,95579.51
69870,2024-07-18,East,Mumbai,Suresh,VPS Windows Premium,Blogger,Monthly,2440,0.1,2202.43,2202.43
69871,2024-02-08,West,Hyderabad,Amit,Dedicated Server Windows High,Enterprise,Monthly,9999,0.01,9870.2,9870.2
69872,2024-11-18,South,Kolkata,Rahul,Dedicated Server Windows Mid,Startup,Monthly,7999,0.06,7494.03,7494.03
69873,2024-01-31,South,Chennai,Suresh,Dedicated Server Windows Mid,Enterprise,Annual,7999,0.01,7933.7,95204.35
69874,2024-09-04,North,Bangalore,Anita,Shared Hosting Mid,Blogger,Quarterly,202,0.28,145.85,437.55
69875,2024-06-29,North,Delhi,Priya,Dedicated Server Windows High,Startup,Monthly,9999,0.12,8842.88,8842.88
69876,2024-08-02,West,Mumbai,Neha,Shared Hosting Entry,SME,Monthly,104,0.17,86.62,86.62
69877,2024-03-02,North,Bangalore,Amit,Dedicated Server Linux High,Blogger,Monthly,6799,0.19,5482.0,5482.0
69878,2024-07-23,North,Kolkata,Anita,VPS Windows Basic,Startup,Monthly,1640,0.26,1206.73,1206.73
69879,2024-07-15,North,Kolkata,Neha,Shared Hosting Mid,Startup,Quarterly,202,0.23,155.57,466.71
69880,2024-05-29,South,Chennai,Priya,Shared Hosting Premium,Blogger,Quarterly,299,0.24,227.17,681.52
69881,2024-06-27,West,Chennai,Neha,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.0,3290.27,3290.27
69882,2024-07-30,South,Delhi,Amit,VPS Windows Premium,Blogger,Quarterly,2440,0.27,1780.36,5341.09
69883,2024-10-02,West,Delhi,Rahul,Shared Hosting Entry,Startup,Monthly,104,0.11,92.85,92.85
69884,2024-10-08,South,Delhi,Anita,Dedicated Server Linux High,SME,Monthly,6799,0.06,6421.83,6421.83
69885,2024-04-30,North,Delhi,Suresh,VPS Windows Mid,Startup,Monthly,2099,0.12,1851.39,1851.39
69886,2024-01-20,West,Kolkata,Suresh,Shared Hosting Entry,Blogger,Monthly,104,0.13,90.27,90.27
69887,2024-10-04,North,Bangalore,Anita,Shared Hosting Premium,Startup,Monthly,299,0.25,225.21,225.21
69888,2024-10-28,North,Mumbai,Anita,Dedicated Server Linux High,SME,Monthly,6799,0.22,5302.81,5302.81
69889,2024-05-12,North,Kolkata,Rahul,Shared Hosting Entry,SME,Annual,104,0.29,73.6,883.24
69890,2024-08-10,East,Delhi,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.18,2002.0,6005.99
69891,2024-05-02,South,Delhi,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.13,2132.8,6398.39
69892,2024-03-19,West,Bangalore,Anita,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.03,7764.8,7764.8
69893,2024-07-06,North,Kolkata,Amit,VPS Windows Mid,SME,Monthly,2099,0.2,1672.26,1672.26
69894,2024-05-11,West,Bangalore,Amit,VPS Windows Premium,Startup,Monthly,2440,0.17,2033.5,2033.5
69895,2024-05-22,East,Mumbai,Rahul,VPS Linux Mid,Blogger,Monthly,899,0.11,803.13,803.13
69896,2024-11-20,North,Mumbai,Rahul,VPS Linux Basic,Startup,Monthly,549,0.13,475.9,475.9
69897,2024-03-23,South,Delhi,Priya,Dedicated Server Windows High,SME,Annual,9999,0.12,8829.15,105949.84
69898,2024-03-23,East,Kolkata,Rahul,VPS Linux Mid,Blogger,Quarterly,899,0.18,740.62,2221.87
69899,2024-05-10,East,Mumbai,Anita,Dedicated Server Windows High,Startup,Quarterly,9999,0.16,8400.87,25202.61
69900,2024-06-14,South,Mumbai,Priya,Dedicated Server Windows Mid,Startup,Quarterly,7999,0.18,6559.75,19679.24
69901,2024-04-09,North,Mumbai,Neha,VPS Windows Basic,Startup,Monthly,1640,0.15,1394.79,1394.79
69902,2024-09-08,West,Kolkata,Suresh,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.09,4361.23,13083.68
69903,2024-09-02,West,Mumbai,Rahul,Shared Hosting Entry,Blogger,Monthly,104,0.13,90.35,90.35
69904,2024-07-03,North,Delhi,Anita,Shared Hosting Mid,Blogger,Monthly,202,0.21,158.71,158.71
69905,2024-03-13,North,Bangalore,Anita,Shared Hosting Entry,Blogger,Monthly,104,0.24,79.44,79.44
69906,2024-09-16,South,Bangalore,Priya,Shared Hosting Mid,Startup,Monthly,202,0.19,162.99,162.99
69907,2024-01-30,North,Chennai,Priya,Dedicated Server Windows Mid,Startup,Quarterly,7999,0.08,7350.99,22052.97
69908,2024-03-19,South,Bangalore,Anita,VPS Linux Premium,Startup,Monthly,1699,0.25,1266.76,1266.76
69909,2024-10-08,South,Bangalore,Priya,Managed WordPress,Startup,Quarterly,499,0.15,424.63,1273.88
69910,2024-07-17,East,Mumbai,Amit,Shared Hosting Mid,Blogger,Quarterly,202,0.24,153.92,461.76
69911,2024-02-01,South,Mumbai,Neha,Dedicated Server Linux High,SME,Monthly,6799,0.0,6794.1,6794.1
69912,2024-03-09,East,Chennai,Priya,Shared Hosting Mid,SME,Monthly,202,0.28,146.19,146.19
69913,2024-09-04,South,Delhi,Anita,VPS Linux Premium,Enterprise,Quarterly,1699,0.28,1224.88,3674.65
69914,2024-11-17,North,Bangalore,Anita,VPS Linux Basic,Blogger,Quarterly,549,0.29,387.92,1163.75
69915,2024-02-16,East,Chennai,Neha,Dedicated Server Windows High,Blogger,Annual,9999,0.04,9590.75,115088.94
69916,2024-02-12,South,Delhi,Amit,VPS Windows Premium,SME,Quarterly,2440,0.28,1760.24,5280.71
69917,2024-06-18,North,Bangalore,Rahul,VPS Windows Mid,SME,Annual,2099,0.2,1686.66,20239.95
69918,2024-10-08,East,Chennai,Priya,Managed WordPress,Startup,Monthly,499,0.14,430.22,430.22
69919,2024-08-12,North,Mumbai,Suresh,Managed WordPress,Blogger,Monthly,499,0.17,412.43,412.43
69920,2024-11-16,West,Hyderabad,Rahul,VPS Linux Mid,Startup,Monthly,899,0.26,663.35,663.35
69921,2024-09-02,North,Delhi,Rahul,VPS Windows Premium,Blogger,Annual,2440,0.16,2037.62,24451.38
69922,2024-10-06,North,Mumbai,Suresh,Shared Hosting Premium,Startup,Monthly,299,0.19,242.26,242.26
69923,2024-11-05,North,Chennai,Suresh,Dedicated Server Windows High,Startup,Monthly,9999,0.24,7643.24,7643.24
69924,2024-05-16,East,Chennai,Rahul,Dedicated Server Linux Mid,Startup,Annual,4799,0.23,3682.97,44195.59
69925,2024-10-03,South,Chennai,Rahul,VPS Windows Premium,Blogger,Monthly,2440,0.21,1917.15,1917.15
69926,2024-03-26,East,Delhi,Suresh,Dedicated Server Windows Mid,Startup,Quarterly,7999,0.02,7867.16,23601.49
69927,2024-11-21,West,Bangalore,Suresh,Dedicated Server Linux High,Startup,Monthly,6799,0.25,5124.59,5124.59
69928,2024-06-04,North,Chennai,Suresh,VPS Windows Mid,Enterprise,Quarterly,2099,0.07,1953.02,5859.05
69929,2024-10-15,West,Mumbai,Suresh,Managed WordPress,Startup,Quarterly,499,0.18,407.12,1221.35
69930,2024-02-16,South,Kolkata,Anita,Shared Hosting Entry,Blogger,Quarterly,104,0.14,89.91,269.72
69931,2024-09-30,East,Delhi,Neha,VPS Linux Mid,Startup,Monthly,899,0.27,657.39,657.39
69932,2024-09-17,South,Mumbai,Anita,VPS Windows Mid,Startup,Annual,2099,0.16,1753.86,21046.32
69933,2024-10-11,South,Bangalore,Neha,Dedicated Server Windows High,Startup,Monthly,9999,0.21,7879.92,7879.92
69934,2024-07-06,North,Delhi,Anita,Dedicated Server Linux High,Blogger,Monthly,6799,0.04,6526.36,6526.36
69935,2024-09-13,North,Mumbai,Anita,VPS Windows Mid,Blogger,Monthly,2099,0.08,1929.88,1929.88
69936,2024-10-23,East,Chennai,Amit,Dedicated Server Windows Mid,Startup,Quarterly,7999,0.14,6841.17,20523.51
69937,2024-11-16,North,Delhi,Neha,VPS Windows Mid,Startup,Quarterly,2099,0.27,1537.83,4613.49
69938,2024-07-12,West,Mumbai,Suresh,Shared Hosting Mid,Startup,Monthly,202,0.11,180.61,180.61
69939,2024-09-16,North,Hyderabad,Amit,Dedicated Server Linux High,Startup,Monthly,6799,0.2,5463.66,5463.66
69940,2024-08-27,West,Bangalore,Rahul,Shared Hosting Entry,Startup,Quarterly,104,0.11,92.35,277.05
69941,2024-07-05,East,Mumbai,Priya,Shared Hosting Mid,Startup,Monthly,202,0.24,154.44,154.44
69942,2024-02-18,South,Bangalore,Rahul,VPS Linux Premium,Startup,Quarterly,1699,0.19,1375.48,4126.45
69943,2024-02-02,North,Bangalore,Anita,VPS Linux Premium,Startup,Annual,1699,0.23,1302.91,15634.97
69944,2024-09-01,West,Mumbai,Amit,Shared Hosting Mid,Blogger,Monthly,202,0.25,151.84,151.84
69945,2024-04-02,North,Bangalore,Amit,Dedicated Server Linux Entry,Blogger,Monthly,3299,0.19,2686.01,2686.01
69946,2024-09-08,North,Delhi,Neha,Managed WordPress,Blogger,Monthly,499,0.15,422.47,422.47
69947,2024-05-06,East,Hyderabad,Rahul,Shared Hosting Entry,Startup,Monthly,104,0.21,82.54,82.54
69948,2024-03-26,East,Delhi,Anita,Dedicated Server Linux Entry,Startup,Monthly,3299,0.17,2753.14,2753.14
69949,2024-07-13,East,Kolkata,Rahul,Dedicated Server Windows High,Startup,Annual,9999,0.04,9568.09,114817.09
69950,2024-04-06,South,Mumbai,Priya,Dedicated Server Linux Mid,Blogger,Monthly,4799,0.02,4712.47,4712.47
69951,2024-09-20,North,Mumbai,Rahul,VPS Linux Mid,Blogger,Monthly,899,0.24,683.84,683.84
69952,2024-05-16,North,Delhi,Anita,VPS Linux Basic,Blogger,Monthly,549,0.19,443.69,443.69
69953,2024-09-08,North,Chennai,Amit,VPS Linux Premium,Startup,Monthly,1699,0.25,1277.91,1277.91
69954,2024-06-14,North,Delhi,Priya,VPS Windows Basic,Enterprise,Monthly,1640,0.08,1504.67,1504.67
69955,2024-11-14,North,Delhi,Neha,Shared Hosting Entry,Blogger,Monthly,104,0.17,86.22,86.22
69956,2024-08-25,West,Chennai,Priya,Dedicated Server Linux Mid,Enterprise,Monthly,4799,0.19,3879.39,3879.39
69957,2024-04-15,South,Mumbai,Anita,Shared Hosting Entry,Blogger,Monthly,104,0.15,88.0,88.0
69958,2024-07-16,North,Delhi,Suresh,Dedicated Server Windows High,Blogger,Quarterly,9999,0.22,7823.87,23471.6
69959,2024-03-01,West,Chennai,Suresh,Dedicated Server Windows High,Blogger,Monthly,9999,0.25,7510.41,7510.41
69960,2024-07-30,West,Hyderabad,Amit,Dedicated Server Windows High,Startup,Monthly,9999,0.13,8724.96,8724.96
69961,2024-09-11,West,Hyderabad,Rahul,VPS Windows Premium,Blogger,Quarterly,2440,0.19,1985.39,5956.16
69962,2024-10-18,South,Bangalore,Anita,Dedicated Server Linux High,Enterprise,Monthly,6799,0.16,5744.17,5744.17
69963,2024-05-16,East,Delhi,Priya,Managed WordPress,Enterprise,Monthly,499,0.1,448.43,448.43
69964,2024-08-25,South,Mumbai,Neha,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.04,7695.58,7695.58
69965,2024-04-27,East,Chennai,Suresh,Shared Hosting Mid,Startup,Monthly,202,0.15,172.21,172.21
69966,2024-04-27,North,Delhi,Anita,Dedicated Server Windows Mid,SME,Monthly,7999,0.11,7124.82,7124.82
69967,2024-03-14,South,Delhi,Amit,VPS Linux Mid,SME,Quarterly,899,0.23,688.82,2066.47
69968,2024-08-03,West,Chennai,Suresh,Shared Hosting Entry,SME,Annual,104,0.19,84.51,1014.1
69969,2024-10-11,North,Mumbai,Neha,Dedicated Server Linux Entry,Blogger,Quarterly,3299,0.06,3107.67,9323.01
69970,2024-02-08,North,Delhi,Amit,Dedicated Server Linux Mid,Blogger,Annual,4799,0.1,4329.15,51949.81
69971,2024-11-10,East,Mumbai,Anita,VPS Windows Premium,Enterprise,Quarterly,2440,0.12,2146.32,6438.95
69972,2024-03-07,West,Chennai,Rahul,Shared Hosting Entry,Startup,Quarterly,104,0.2,83.69,251.08
69973,2024-03-28,East,Bangalore,Priya,Dedicated Server Linux High,SME,Quarterly,6799,0.07,6328.26,18984.79
69974,2024-09-03,North,Bangalore,Neha,Managed WordPress,Startup,Monthly,499,0.1,450.99,450.99
69975,2024-04-29,East,Hyderabad,Neha,Dedicated Server Windows High,Startup,Annual,9999,0.14,8568.21,102818.57
69976,2024-10-28,East,Kolkata,Suresh,Shared Hosting Entry,Startup,Monthly,104,0.16,87.15,87.15
69977,2024-11-18,North,Kolkata,Priya,Shared Hosting Mid,Blogger,Quarterly,202,0.1,181.35,544.06
69978,2024-02-23,South,Delhi,Suresh,Shared Hosting Entry,Blogger,Quarterly,104,0.13,90.66,271.98
69979,2024-07-19,North,Delhi,Suresh,Shared Hosting Premium,SME,Quarterly,299,0.12,262.6,787.81
69980,2024-09-10,West,Chennai,Neha,Dedicated Server Windows High,Blogger,Monthly,9999,0.23,7700.51,7700.51
69981,2024-02-18,North,Delhi,Suresh,VPS Linux Mid,Blogger,Monthly,899,0.09,818.45,818.45
69982,2024-07-11,East,Bangalore,Neha,Shared Hosting Premium,Blogger,Quarterly,299,0.13,258.96,776.88
69983,2024-07-09,West,Delhi,Priya,VPS Linux Mid,Blogger,Quarterly,899,0.09,817.32,2451.96
69984,2024-05-23,West,Delhi,Suresh,VPS Windows Premium,SME,Monthly,2440,0.2,1958.72,1958.72
69985,2024-02-16,North,Delhi,Rahul,VPS Windows Premium,SME,Quarterly,2440,0.13,2133.72,6401.17
69986,2024-10-06,East,Mumbai,Suresh,VPS Windows Mid,Enterprise,Quarterly,2099,0.23,1621.07,4863.21
69987,2024-07-13,North,Bangalore,Rahul,VPS Windows Basic,Blogger,Monthly,1640,0.23,1260.34,1260.34
69988,2024-07-03,East,Bangalore,Rahul,VPS Windows Mid,Blogger,Quarterly,2099,0.22,1628.96,4886.87
69989,2024-04-19,East,Bangalore,Amit,VPS Linux Premium,Blogger,Quarterly,1699,0.11,1509.3,4527.89
69990,2024-04-04,East,Chennai,Neha,VPS Linux Premium,Startup,Monthly,1699,0.26,1250.69,1250.69
69991,2024-01-21,South,Kolkata,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.2,1679.36,1679.36
69992,2024-11-21,West,Bangalore,Suresh,Dedicated Server Linux High,SME,Monthly,6799,0.12,5955.39,5955.39
69993,2024-10-08,South,Mumbai,Priya,Shared Hosting Mid,Blogger,Monthly,202,0.24,153.44,153.44
69994,2024-02-05,East,Chennai,Priya,VPS Windows Premium,Startup,Quarterly,2440,0.18,1991.89,5975.68
69995,2024-07-30,North,Chennai,Anita,Shared Hosting Mid,Blogger,Monthly,202,0.15,172.56,172.56
69996,2024-06-20,North,Kolkata,Rahul,Dedicated Server Windows High,Blogger,Quarterly,9999,0.13,8689.04,26067.13
69997,2024-07-08,South,Kolkata,Suresh,Dedicated Server Windows High,Startup,Monthly,9999,0.15,8491.66,8491.66
69998,2024-04-20,West,Bangalore,Rahul,Shared Hosting Premium,Startup,Monthly,299,0.21,237.52,237.52
69999,2024-01-17,East,Delhi,Rahul,VPS Windows Basic,SME,Annual,1640,0.15,1393.97,16727.68
70000,2024-03-22,West,Mumbai,Anita,VPS Windows Mid,Blogger,Quarterly,2099,0.11,1859.49,5578.48
70001,2024-04-24,East,Bangalore,Anita,Dedicated Server Linux Mid,Blogger,Annual,4799,0.16,4038.74,48464.87
70002,2024-03-20,South,Kolkata,Amit,VPS Linux Premium,SME,Monthly,1699,0.15,1445.02,1445.02
70003,2024-08-22,South,Mumbai,Rahul,Shared Hosting Entry,Blogger,Monthly,104,0.11,92.18,92.18
70004,2024-07-31,West,Bangalore,Anita,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.02,7835.4,7835.4
70005,2024-05-29,North,Mumbai,Rahul,Shared Hosting Mid,Blogger,Annual,202,0.21,160.4,1924.78
70006,2024-10-15,East,Hyderabad,Rahul,Shared Hosting Premium,SME,Annual,299,0.14,256.47,3077.59
70007,2024-03-02,East,Chennai,Anita,VPS Windows Basic,SME,Monthly,1640,0.08,1504.16,1504.16
70008,2024-02-05,North,Bangalore,Priya,Dedicated Server Windows High,Startup,Quarterly,9999,0.04,9615.13,28845.39
70009,2024-03-24,East,Delhi,Priya,Shared Hosting Entry,Blogger,Monthly,104,0.3,73.01,73.01
70010,2024-11-12,East,Mumbai,Suresh,Dedicated Server Linux High,SME,Monthly,6799,0.01,6738.25,6738.25
70011,2024-01-10,West,Chennai,Neha,VPS Windows Mid,Blogger,Monthly,2099,0.14,1800.09,1800.09
70012,2024-07-14,North,Delhi,Priya,VPS Windows Basic,Startup,Monthly,1640,0.3,1148.69,1148.69
70013,2024-04-16,North,Mumbai,Neha,VPS Linux Premium,SME,Monthly,1699,0.24,1284.03,1284.03
70014,2024-04-17,East,Delhi,Neha,VPS Windows Basic,Blogger,Monthly,1640,0.11,1466.02,1466.02
70015,2024-06-22,South,Bangalore,Rahul,VPS Windows Premium,Blogger,Monthly,2440,0.22,1901.34,1901.34
70016,2024-06-10,East,Mumbai,Rahul,Dedicated Server Linux Mid,SME,Monthly,4799,0.06,4515.18,4515.18
70017,2024-09-02,South,Chennai,Suresh,VPS Windows Mid,Startup,Monthly,2099,0.23,1623.13,1623.13
70018,2024-10-02,North,Bangalore,Anita,Dedicated Server Windows Mid,Blogger,Annual,7999,0.08,7394.87,88738.49
70019,2024-08-17,West,Chennai,Rahul,VPS Linux Premium,SME,Annual,1699,0.16,1424.76,17097.1
70020,2024-06-06,North,Bangalore,Rahul,Dedicated Server Windows Mid,Blogger,Monthly,7999,0.08,7379.67,7379.67
70021,2024-04-05,South,Delhi,Priya,Shared Hosting Entry,SME,Quarterly,104,0.18,84.93,254.8
70022,2024-11-07,West,Bangalore,Neha,Managed WordPress,Startup,Monthly,499,0.15,426.46,426.46
70023,2024-05-31,South,Delhi,Priya,VPS Windows Mid,Startup,Monthly,2099,0.12,1856.61,1856.61
70024,2024-01-02,South,Mumbai,Priya,VPS Linux Premium,Blogger,Monthly,1699,0.28,1219.48,1219.48
70025,2024-10-26,West,Delhi,Rahul,VPS Linux Premium,Startup,Monthly,1699,0.06,1604.58,1604.58
70026,2024-05-23,North,Delhi,Anita,VPS Windows Mid,Startup,Monthly,2099,0.23,1611.37,1611.37
70027,2024-10-16,West,Mumbai,Neha,Shared Hosting Entry,Startup,Monthly,104,0.16,87.42,87.42
70028,2024-02-16,South,Kolkata,Priya,Shared Hosting Mid,SME,Monthly,202,0.12,178.56,178.56
70029,2024-04-07,South,Hyderabad,Suresh,VPS Windows Mid,SME,Quarterly,2099,0.26,1557.57,4672.72
70030,2024-11-13,East,Mumbai,Suresh,Dedicated Server Linux High,Startup,Monthly,6799,0.13,5913.03,5913.03
70031,2024-08-22,West,Mumbai,Amit,VPS Windows Basic,Enterprise,Quarterly,1640,0.22,1285.95,3857.84
70032,2024-06-05,North,Delhi,Suresh,Dedicated Server Linux Mid,Blogger,Quarterly,4799,0.2,3824.22,11472.66
70033,2024-02-19,North,Delhi,Amit,Shared Hosting Mid,Blogger,Monthly,202,0.26,149.38,149.38
70034,2024-01-19,West,Chennai,Anita,VPS Windows Premium,Enterprise,Monthly,2440,0.08,2247.1,2247.1
70035,2024-10-20,West,Mumbai,Priya,Dedicated Server Linux Entry,Startup,Monthly,3299,0.08,3035.86,3035.86
70036,2024-09-22,North,Chennai,Anita,VPS Linux Mid,Startup,Monthly,899,0.29,642.07,642.07
70037,2024-08-09,South,Delhi,Suresh,Dedicated Server Linux Entry,SME,Quarterly,3299,0.11,2941.04,8823.12
70038,2024-06-04,North,Hyderabad,Priya,Shared Hosting Mid,SME,Annual,202,0.29,143.91,1726.96
70039,2024-02-06,North,Delhi,Rahul,Dedicated Server Windows Mid,Startup,Quarterly,7999,0.21,6289.04,18867.13
